county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Merced,3446,29,154,2,7/28/20
Merced,3605,35,159,6,7/29/20
Merced,3695,39,90,4,7/30/20
Merced,3789,50,94,11,7/31/20
Merced,3972,50,183,0,8/1/20
Kings,0,0,0,0,3/18/20
Kings,0,0,0,0,3/19/20
Kings,0,0,0,0,3/20/20
Kings,0,0,0,0,3/21/20
Kings,0,0,0,0,3/22/20
Kings,0,0,0,0,3/23/20
Kings,0,0,0,0,3/24/20
Kings,0,0,0,0,3/25/20
Kings,0,0,0,0,3/26/20
Kings,0,0,0,0,3/27/20
Kings,1,0,1,0,3/28/20
Kings,1,0,0,0,3/29/20
Kings,1,0,0,0,3/30/20
Kings,2,0,1,0,3/31/20
Kings,3,0,1,0,4/1/20
Kings,3,0,0,0,4/2/20
Kings,3,0,0,0,4/3/20
Kings,3,0,0,0,4/4/20
Kings,4,0,1,0,4/5/20
Kings,3,0,-1,0,4/6/20
Kings,5,0,2,0,4/7/20
Kings,5,0,0,0,4/8/20
Kings,5,0,0,0,4/9/20
Kings,7,0,2,0,4/10/20
Kings,9,0,2,0,4/11/20
Kings,9,0,0,0,4/12/20
Kings,10,0,1,0,4/13/20
Kings,12,0,2,0,4/14/20
Kings,12,1,0,1,4/15/20
Kings,12,1,0,0,4/16/20
Kings,15,1,3,0,4/17/20
Kings,17,1,2,0,4/18/20
Kings,17,1,0,0,4/19/20
Kings,19,1,2,0,4/20/20
Kings,28,1,9,0,4/21/20
Kings,28,1,0,0,4/22/20
Kings,28,1,0,0,4/23/20
Kings,30,1,2,0,4/24/20
Kings,33,1,3,0,4/25/20
Kings,33,1,0,0,4/26/20
Kings,48,1,15,0,4/27/20
Kings,57,1,9,0,4/28/20
Kings,80,1,23,0,4/29/20
Kings,87,1,7,0,4/30/20
Kings,112,1,25,0,5/1/20
Kings,120,1,8,0,5/2/20
Kings,137,1,17,0,5/3/20
Kings,153,1,16,0,5/4/20
Kings,187,1,34,0,5/5/20
Kings,208,1,21,0,5/6/20
Kings,219,1,11,0,5/7/20
Kings,236,1,17,0,5/8/20
Kings,264,1,28,0,5/9/20
Kings,266,1,2,0,5/10/20
Kings,289,1,23,0,5/11/20
Kings,302,1,13,0,5/12/20
Kings,314,1,12,0,5/13/20
Kings,342,1,28,0,5/14/20
Kings,347,1,5,0,5/15/20
Kings,356,2,9,1,5/16/20
Kings,356,2,0,0,5/17/20
Kings,381,2,25,0,5/18/20
Kings,393,2,12,0,5/19/20
Kings,403,2,10,0,5/20/20
Kings,417,2,14,0,5/21/20
Kings,428,2,11,0,5/22/20
Kings,444,2,16,0,5/23/20
Kings,446,2,2,0,5/24/20
Kings,447,2,1,0,5/25/20
Kings,449,2,2,0,5/26/20
Kings,586,3,137,1,5/27/20
Kings,626,3,40,0,5/28/20
Kings,693,3,67,0,5/29/20
Kings,703,3,10,0,5/30/20
Kings,703,5,0,2,5/31/20
Kings,703,5,0,0,6/1/20
Kings,720,5,17,0,6/2/20
Kings,744,6,24,1,6/3/20
Kings,842,6,98,0,6/4/20
Kings,865,6,23,0,6/5/20
Kings,882,6,17,0,6/6/20
Kings,882,6,0,0,6/7/20
Kings,892,6,10,0,6/8/20
Kings,934,6,42,0,6/9/20
Kings,952,6,18,0,6/10/20
Kings,963,6,11,0,6/11/20
Kings,987,6,24,0,6/12/20
Kings,1023,6,36,0,6/13/20
Kings,1022,6,-1,0,6/14/20
Kings,1022,6,0,0,6/15/20
Kings,1044,8,22,2,6/16/20
Kings,1097,9,53,1,6/17/20
Kings,1141,10,44,1,6/18/20
Kings,1285,10,144,0,6/19/20
Kings,1331,12,46,2,6/20/20
Kings,1334,14,3,2,6/21/20
Kings,1513,18,179,4,6/22/20
Kings,1727,18,214,0,6/23/20
Kings,2063,20,336,2,6/24/20
Kings,2113,21,50,1,6/25/20
Kings,2180,21,67,0,6/26/20
Kings,2225,22,45,1,6/27/20
Kings,2251,24,26,2,6/28/20
Kings,2318,28,67,4,6/29/20
Kings,2344,30,26,2,6/30/20
Kings,2370,30,26,0,7/1/20
Kings,2419,33,49,3,7/2/20
Kings,2492,33,73,0,7/3/20
Kings,2509,33,17,0,7/4/20
Kings,2546,33,37,0,7/5/20
Kings,2583,37,37,4,7/6/20
Kings,2623,37,40,0,7/7/20
Kings,2629,38,6,1,7/8/20
Kings,2686,39,57,1,7/9/20
Kings,2707,39,21,0,7/10/20
Kings,2753,39,46,0,7/11/20
Kings,2779,39,26,0,7/12/20
Kings,2824,40,45,1,7/13/20
Kings,2867,40,43,0,7/14/20
Kings,2906,40,39,0,7/15/20
Kings,2937,41,31,1,7/16/20
Kings,2978,41,41,0,7/17/20
Kings,2996,41,18,0,7/18/20
Kings,3035,41,39,0,7/19/20
Kings,3093,42,58,1,7/20/20
Kings,3187,42,94,0,7/21/20
Kings,3271,45,84,3,7/22/20
Kings,3371,45,100,0,7/23/20
Kings,3471,45,100,0,7/24/20
Kings,3516,45,45,0,7/25/20
Kings,3591,47,75,2,7/26/20
Kings,3685,49,94,2,7/27/20
Kings,3721,50,36,1,7/28/20
Kings,3755,50,34,0,7/29/20
Kings,3785,54,30,4,7/30/20
Kings,3807,56,22,2,7/31/20
Kings,3948,56,141,0,8/1/20
Kern,1,0,1,0,3/18/20
Kern,3,0,2,0,3/19/20
Kern,3,0,0,0,3/20/20
Kern,3,0,0,0,3/21/20
Kern,3,0,0,0,3/22/20
Kern,5,0,2,0,3/23/20
Kern,5,0,0,0,3/24/20
Kern,13,0,8,0,3/25/20
Kern,20,0,7,0,3/26/20
Kern,20,0,0,0,3/27/20
Kern,20,0,0,0,3/28/20
Kern,20,0,0,0,3/29/20
Kern,30,0,10,0,3/30/20
Kern,47,0,17,0,3/31/20
Kern,53,0,6,0,4/1/20
Kern,74,0,21,0,4/2/20
Kern,87,1,13,1,4/3/20
Kern,103,2,16,1,4/4/20
Kern,109,2,6,0,4/5/20
Kern,117,2,8,0,4/6/20
Kern,134,2,17,0,4/7/20
Kern,198,2,64,0,4/8/20
Kern,241,2,43,0,4/9/20
Kern,272,3,31,1,4/10/20
Kern,304,3,32,0,4/11/20
Kern,319,3,15,0,4/12/20
Kern,379,3,60,0,4/13/20
Kern,453,3,74,0,4/14/20
Kern,500,3,47,0,4/15/20
Kern,587,3,87,0,4/16/20
Kern,612,3,25,0,4/17/20
Kern,626,3,14,0,4/18/20
Kern,629,3,3,0,4/19/20
Kern,651,3,22,0,4/20/20
Kern,676,4,25,1,4/21/20
Kern,713,4,37,0,4/22/20
Kern,732,4,19,0,4/23/20
Kern,770,4,38,0,4/24/20
Kern,802,4,32,0,4/25/20
Kern,831,5,29,1,4/26/20
Kern,865,5,34,0,4/27/20
Kern,882,5,17,0,4/28/20
Kern,910,6,28,1,4/29/20
Kern,941,8,31,2,4/30/20
Kern,972,8,31,0,5/1/20
Kern,1007,8,35,0,5/2/20
Kern,1025,8,18,0,5/3/20
Kern,1047,10,22,2,5/4/20
Kern,1084,11,37,1,5/5/20
Kern,1112,14,28,3,5/6/20
Kern,1176,15,64,1,5/7/20
Kern,1214,16,38,1,5/8/20
Kern,1262,16,48,0,5/9/20
Kern,1300,16,38,0,5/10/20
Kern,1331,16,31,0,5/11/20
Kern,1363,21,32,5,5/12/20
Kern,1390,22,27,1,5/13/20
Kern,1430,25,40,3,5/14/20
Kern,1472,25,42,0,5/15/20
Kern,1509,25,37,0,5/16/20
Kern,1546,26,37,1,5/17/20
Kern,1566,26,20,0,5/18/20
Kern,1601,26,35,0,5/19/20
Kern,1639,27,38,1,5/20/20
Kern,1684,28,45,1,5/21/20
Kern,1749,30,65,2,5/22/20
Kern,1806,31,57,1,5/23/20
Kern,1861,31,55,0,5/24/20
Kern,1890,31,29,0,5/25/20
Kern,1890,35,0,4,5/26/20
Kern,1999,36,109,1,5/27/20
Kern,2069,37,70,1,5/28/20
Kern,2128,37,59,0,5/29/20
Kern,2217,38,89,1,5/30/20
Kern,2300,38,83,0,5/31/20
Kern,2366,38,66,0,6/1/20
Kern,2406,39,40,1,6/2/20
Kern,2452,41,46,2,6/3/20
Kern,2530,45,78,4,6/4/20
Kern,2624,46,94,1,6/5/20
Kern,2695,46,71,0,6/6/20
Kern,2771,46,76,0,6/7/20
Kern,2853,50,82,4,6/8/20
Kern,2920,50,67,0,6/9/20
Kern,3000,53,80,3,6/10/20
Kern,3047,54,47,1,6/11/20
Kern,3152,55,105,1,6/12/20
Kern,3239,55,87,0,6/13/20
Kern,3328,55,89,0,6/14/20
Kern,3417,57,89,2,6/15/20
Kern,3496,58,79,1,6/16/20
Kern,3547,60,51,2,6/17/20
Kern,3634,60,87,0,6/18/20
Kern,3742,60,108,0,6/19/20
Kern,3836,60,94,0,6/20/20
Kern,3918,60,82,0,6/21/20
Kern,3982,66,64,6,6/22/20
Kern,4087,66,105,0,6/23/20
Kern,4155,70,68,4,6/24/20
Kern,4245,70,90,0,6/25/20
Kern,4380,70,135,0,6/26/20
Kern,4474,70,94,0,6/27/20
Kern,4592,70,118,0,6/28/20
Kern,4725,70,133,0,6/29/20
Kern,4807,73,82,3,6/30/20
Kern,5013,76,206,3,7/1/20
Kern,5036,77,23,1,7/2/20
Kern,5213,80,177,3,7/3/20
Kern,5231,81,18,1,7/4/20
Kern,5351,81,120,0,7/5/20
Kern,5491,82,140,1,7/6/20
Kern,5645,84,154,2,7/7/20
Kern,5873,87,228,3,7/8/20
Kern,6100,89,227,2,7/9/20
Kern,6344,97,244,8,7/10/20
Kern,6509,97,165,0,7/11/20
Kern,6662,97,153,0,7/12/20
Kern,6808,98,146,1,7/13/20
Kern,6979,98,171,0,7/14/20
Kern,7155,98,176,0,7/15/20
Kern,7435,105,280,7,7/16/20
Kern,8291,105,856,0,7/17/20
Kern,9250,105,959,0,7/18/20
Kern,10094,105,844,0,7/19/20
Kern,10908,105,814,0,7/20/20
Kern,11998,105,1090,0,7/21/20
Kern,13513,115,1515,10,7/22/20
Kern,14491,115,978,0,7/23/20
Kern,16124,123,1633,8,7/24/20
Kern,16910,123,786,0,7/25/20
Kern,17394,123,484,0,7/26/20
Kern,17994,123,600,0,7/27/20
Kern,18834,135,840,12,7/28/20
Kern,19073,135,239,0,7/29/20
Kern,19552,139,479,4,7/30/20
Kern,20061,140,509,1,7/31/20
Kern,20796,144,735,4,8/1/20
Riverside,11,2,11,2,3/18/20
Riverside,14,3,3,1,3/19/20
Riverside,19,3,5,0,3/20/20
Riverside,20,3,1,0,3/21/20
Riverside,26,5,6,2,3/22/20
Riverside,39,5,13,0,3/23/20
Riverside,56,5,17,0,3/24/20
Riverside,87,5,31,0,3/25/20
Riverside,118,7,31,2,3/26/20
Riverside,121,7,3,0,3/27/20
Riverside,121,7,0,0,3/28/20
Riverside,122,7,1,0,3/29/20
Riverside,204,7,82,0,3/30/20
Riverside,284,8,80,1,3/31/20
Riverside,306,11,22,3,4/1/20
Riverside,438,13,132,2,4/2/20
Riverside,540,14,102,1,4/3/20
Riverside,652,15,112,1,4/4/20
Riverside,669,17,17,2,4/5/20
Riverside,854,17,185,0,4/6/20
Riverside,905,25,51,8,4/7/20
Riverside,974,28,69,3,4/8/20
Riverside,1083,29,109,1,4/9/20
Riverside,1162,38,79,9,4/10/20
Riverside,1260,38,98,0,4/11/20
Riverside,1330,39,70,1,4/12/20
Riverside,1460,50,130,11,4/13/20
Riverside,1467,54,7,4,4/14/20
Riverside,1723,59,256,5,4/15/20
Riverside,1913,65,190,6,4/16/20
Riverside,2080,73,167,8,4/17/20
Riverside,2257,78,177,5,4/18/20
Riverside,2316,83,59,5,4/19/20
Riverside,2477,89,161,6,4/20/20
Riverside,2631,96,154,7,4/21/20
Riverside,2822,109,191,13,4/22/20
Riverside,2935,110,113,1,4/23/20
Riverside,3044,118,109,8,4/24/20
Riverside,3037,118,-7,0,4/25/20
Riverside,3301,131,264,13,4/26/20
Riverside,3381,138,80,7,4/27/20
Riverside,3504,142,123,4,4/28/20
Riverside,3700,149,196,7,4/29/20
Riverside,3820,156,120,7,4/30/20
Riverside,3893,167,73,11,5/1/20
Riverside,3997,167,104,0,5/2/20
Riverside,4034,176,37,9,5/3/20
Riverside,4221,184,187,8,5/4/20
Riverside,4309,190,88,6,5/5/20
Riverside,4535,194,226,4,5/6/20
Riverside,4608,203,73,9,5/7/20
Riverside,4672,210,64,7,5/8/20
Riverside,4871,212,199,2,5/9/20
Riverside,4951,215,80,3,5/10/20
Riverside,5082,228,131,13,5/11/20
Riverside,5134,238,52,10,5/12/20
Riverside,5204,246,70,8,5/13/20
Riverside,5339,249,135,3,5/14/20
Riverside,5496,255,157,6,5/15/20
Riverside,5633,259,137,4,5/16/20
Riverside,5776,263,143,4,5/17/20
Riverside,5873,268,97,5,5/18/20
Riverside,5963,274,90,6,5/19/20
Riverside,6090,283,127,9,5/20/20
Riverside,6245,289,155,6,5/21/20
Riverside,6351,298,106,9,5/22/20
Riverside,6460,299,109,1,5/23/20
Riverside,6571,304,111,5,5/24/20
Riverside,6900,309,329,5,5/25/20
Riverside,6917,314,17,5,5/26/20
Riverside,7156,320,239,6,5/27/20
Riverside,7240,331,84,11,5/28/20
Riverside,7376,339,136,8,5/29/20
Riverside,7492,339,116,0,5/30/20
Riverside,7704,344,212,5,5/31/20
Riverside,7921,344,217,0,6/1/20
Riverside,8091,344,170,0,6/2/20
Riverside,8208,345,117,1,6/3/20
Riverside,8473,345,265,0,6/4/20
Riverside,8700,355,227,10,6/5/20
Riverside,8935,355,235,0,6/6/20
Riverside,9105,355,170,0,6/7/20
Riverside,9246,364,141,9,6/8/20
Riverside,9511,365,265,1,6/9/20
Riverside,9857,380,346,15,6/10/20
Riverside,10014,380,157,0,6/11/20
Riverside,10616,383,602,3,6/12/20
Riverside,10931,383,315,0,6/13/20
Riverside,11218,383,287,0,6/14/20
Riverside,11376,384,158,1,6/15/20
Riverside,11638,395,262,11,6/16/20
Riverside,11859,399,221,4,6/17/20
Riverside,12410,408,551,9,6/18/20
Riverside,12710,410,300,2,6/19/20
Riverside,13021,410,311,0,6/20/20
Riverside,13528,410,507,0,6/21/20
Riverside,13948,424,420,14,6/22/20
Riverside,14469,431,521,7,6/23/20
Riverside,14946,432,477,1,6/24/20
Riverside,15286,435,340,3,6/25/20
Riverside,15955,438,669,3,6/26/20
Riverside,16352,438,397,0,6/27/20
Riverside,17257,438,905,0,6/28/20
Riverside,18570,440,1313,2,6/29/20
Riverside,19226,457,656,17,6/30/20
Riverside,19536,463,310,6,7/1/20
Riverside,20253,465,717,2,7/2/20
Riverside,21171,479,918,14,7/3/20
Riverside,21508,479,337,0,7/4/20
Riverside,21511,479,3,0,7/5/20
Riverside,22485,486,974,7,7/6/20
Riverside,23279,506,794,20,7/7/20
Riverside,24042,515,763,9,7/8/20
Riverside,24980,533,938,18,7/9/20
Riverside,25481,537,501,4,7/10/20
Riverside,25994,537,513,0,7/11/20
Riverside,26404,537,410,0,7/12/20
Riverside,27136,550,732,13,7/13/20
Riverside,27850,553,714,3,7/14/20
Riverside,28492,577,642,24,7/15/20
Riverside,28904,585,412,8,7/16/20
Riverside,29639,587,735,2,7/17/20
Riverside,30245,587,606,0,7/18/20
Riverside,30340,587,95,0,7/19/20
Riverside,31163,588,823,1,7/20/20
Riverside,32231,589,1068,1,7/21/20
Riverside,33093,617,862,28,7/22/20
Riverside,33833,637,740,20,7/23/20
Riverside,34513,637,680,0,7/24/20
Riverside,34921,637,408,0,7/25/20
Riverside,35636,637,715,0,7/26/20
Riverside,35822,671,186,34,7/27/20
Riverside,36458,672,636,1,7/28/20
Riverside,36968,682,510,10,7/29/20
Riverside,37308,688,340,6,7/30/20
Riverside,37612,695,304,7,7/31/20
Riverside,38216,695,604,0,8/1/20
Unassigned,21,0,21,0,3/18/20
Unassigned,13,0,-8,0,3/19/20
Unassigned,16,0,3,0,3/20/20
Unassigned,54,0,38,0,3/21/20
Unassigned,59,1,5,1,3/22/20
Unassigned,59,0,0,-1,3/23/20
Unassigned,65,0,6,0,3/24/20
Unassigned,68,0,3,0,3/25/20
Unassigned,69,1,1,1,3/26/20
Unassigned,43,1,-26,0,3/27/20
Unassigned,47,1,4,0,3/28/20
Unassigned,50,1,3,0,3/29/20
Unassigned,50,1,0,0,3/30/20
Unassigned,50,1,0,0,3/31/20
Unassigned,50,1,0,0,4/1/20
Unassigned,49,1,-1,0,4/2/20
Unassigned,54,1,5,0,4/3/20
Unassigned,52,1,-2,0,4/4/20
Unassigned,52,1,0,0,4/5/20
Unassigned,53,2,1,1,4/6/20
Unassigned,53,2,0,0,4/7/20
Unassigned,55,2,2,0,4/8/20
Unassigned,53,2,-2,0,4/9/20
Unassigned,2,0,-51,-2,4/10/20
Unassigned,2,0,0,0,4/11/20
Unassigned,2,0,0,0,4/12/20
Unassigned,2,0,0,0,4/13/20
Unassigned,2,0,0,0,4/14/20
Unassigned,2,0,0,0,4/15/20
Unassigned,4,0,2,0,4/16/20
Unassigned,2,0,-2,0,4/17/20
Unassigned,3,0,1,0,4/18/20
Unassigned,1,0,-2,0,4/19/20
Unassigned,2,0,1,0,4/20/20
Unassigned,2,0,0,0,4/21/20
Unassigned,3,0,1,0,4/22/20
Unassigned,3,0,0,0,4/23/20
Unassigned,2,0,-1,0,4/24/20
Unassigned,3,0,1,0,4/25/20
Unassigned,3,0,0,0,4/26/20
Unassigned,3,0,0,0,4/27/20
Unassigned,2,0,-1,0,4/28/20
Unassigned,2,0,0,0,4/29/20
Unassigned,3,0,1,0,4/30/20
Unassigned,4,0,1,0,5/1/20
Unassigned,2,0,-2,0,5/2/20
Unassigned,3,0,1,0,5/3/20
Unassigned,3,0,0,0,5/4/20
Unassigned,2,0,-1,0,5/5/20
Unassigned,2,0,0,0,5/6/20
Unassigned,2,0,0,0,5/7/20
Unassigned,2,0,0,0,5/8/20
Unassigned,3,0,1,0,5/9/20
Unassigned,2,0,-1,0,5/10/20
Unassigned,3,0,1,0,5/11/20
Unassigned,4,0,1,0,5/12/20
Unassigned,2,0,-2,0,5/13/20
Unassigned,2,0,0,0,5/14/20
Unassigned,3,0,1,0,5/15/20
Unassigned,4,0,1,0,5/16/20
Unassigned,3,0,-1,0,5/17/20
Unassigned,3,0,0,0,5/18/20
Unassigned,6,0,3,0,5/19/20
Unassigned,3,0,-3,0,5/20/20
Unassigned,2,0,-1,0,5/21/20
Unassigned,3,0,1,0,5/22/20
Unassigned,2,0,-1,0,5/23/20
Unassigned,2,0,0,0,5/24/20
Unassigned,2,0,0,0,5/25/20
Unassigned,2,0,0,0,5/26/20
Unassigned,2,0,0,0,5/27/20
Unassigned,3,0,1,0,5/28/20
Unassigned,5,0,2,0,5/29/20
Unassigned,3,0,-2,0,5/30/20
Unassigned,2,0,-1,0,5/31/20
Unassigned,3,0,1,0,6/1/20
Unassigned,3,0,0,0,6/2/20
Unassigned,2,0,-1,0,6/3/20
Unassigned,3,0,1,0,6/4/20
Unassigned,3,0,0,0,6/5/20
Unassigned,2,0,-1,0,6/6/20
Unassigned,3,0,1,0,6/7/20
Unassigned,2,0,-1,0,6/8/20
Unassigned,4,0,2,0,6/9/20
Unassigned,3,0,-1,0,6/10/20
Unassigned,2,0,-1,0,6/11/20
Unassigned,3,0,1,0,6/12/20
Unassigned,5,0,2,0,6/13/20
Unassigned,2,0,-3,0,6/14/20
Unassigned,4,0,2,0,6/15/20
Unassigned,2,0,-2,0,6/16/20
Unassigned,5,0,3,0,6/17/20
Unassigned,3,0,-2,0,6/18/20
Unassigned,3,0,0,0,6/19/20
Unassigned,3,0,0,0,6/20/20
Unassigned,3,0,0,0,6/21/20
Unassigned,4,0,1,0,6/22/20
Unassigned,3,0,-1,0,6/23/20
Unassigned,2,0,-1,0,6/24/20
Unassigned,2,0,0,0,6/25/20
Unassigned,3,0,1,0,6/26/20
Unassigned,3,0,0,0,6/27/20
Unassigned,5,0,2,0,6/28/20
Unassigned,4,0,-1,0,6/29/20
Unassigned,5,0,1,0,6/30/20
Unassigned,6,0,1,0,7/1/20
Unassigned,7,0,1,0,7/2/20
Unassigned,6,0,-1,0,7/3/20
Unassigned,5,0,-1,0,7/4/20
Unassigned,7,0,2,0,7/5/20
Unassigned,8,0,1,0,7/6/20
Unassigned,6,0,-2,0,7/7/20
Unassigned,5,0,-1,0,7/8/20
Unassigned,4,0,-1,0,7/9/20
Unassigned,5,0,1,0,7/10/20
Unassigned,3,0,-2,0,7/11/20
Unassigned,5,0,2,0,7/12/20
Unassigned,8,0,3,0,7/13/20
Unassigned,4,0,-4,0,7/14/20
Unassigned,10,0,6,0,7/15/20
Unassigned,4,0,-6,0,7/16/20
Unassigned,15,0,11,0,7/17/20
Unassigned,8,0,-7,0,7/18/20
Unassigned,10,0,2,0,7/19/20
Unassigned,13,0,3,0,7/20/20
Unassigned,3,0,-10,0,7/21/20
Unassigned,4,0,1,0,7/22/20
Unassigned,4,0,0,0,7/23/20
Unassigned,5,0,1,0,7/24/20
Unassigned,3,0,-2,0,7/25/20
Unassigned,6,0,3,0,7/26/20
Unassigned,5,0,-1,0,7/27/20
Unassigned,4,0,-1,0,7/28/20
Unassigned,2,0,-2,0,7/29/20
Unassigned,4,0,2,0,7/30/20
Unassigned,3,0,-1,0,7/31/20
Unassigned,2,0,-1,0,8/1/20
Contra Costa,44,0,44,0,3/18/20
Contra Costa,46,0,2,0,3/19/20
Contra Costa,52,1,6,1,3/20/20
Contra Costa,62,1,10,0,3/21/20
Contra Costa,79,1,17,0,3/22/20
Contra Costa,91,2,12,1,3/23/20
Contra Costa,108,1,17,-1,3/24/20
Contra Costa,131,1,23,0,3/25/20
Contra Costa,147,2,16,1,3/26/20
Contra Costa,161,2,14,0,3/27/20
Contra Costa,175,2,14,0,3/28/20
Contra Costa,187,3,12,1,3/29/20
Contra Costa,212,3,25,0,3/30/20
Contra Costa,246,3,34,0,3/31/20
Contra Costa,267,3,21,0,4/1/20
Contra Costa,297,3,30,0,4/2/20
Contra Costa,327,5,30,2,4/3/20
Contra Costa,382,5,55,0,4/4/20
Contra Costa,415,6,33,1,4/5/20
Contra Costa,447,7,32,1,4/6/20
Contra Costa,471,7,24,0,4/7/20
Contra Costa,481,7,10,0,4/8/20
Contra Costa,505,7,24,0,4/9/20
Contra Costa,537,9,32,2,4/10/20
Contra Costa,550,12,13,3,4/11/20
Contra Costa,553,12,3,0,4/12/20
Contra Costa,581,13,28,1,4/13/20
Contra Costa,617,13,36,0,4/14/20
Contra Costa,645,14,28,1,4/15/20
Contra Costa,675,16,30,2,4/16/20
Contra Costa,687,19,12,3,4/17/20
Contra Costa,721,19,34,0,4/18/20
Contra Costa,731,20,10,1,4/19/20
Contra Costa,753,22,22,2,4/20/20
Contra Costa,766,22,13,0,4/21/20
Contra Costa,772,22,6,0,4/22/20
Contra Costa,786,23,14,1,4/23/20
Contra Costa,806,23,20,0,4/24/20
Contra Costa,821,25,15,2,4/25/20
Contra Costa,830,25,9,0,4/26/20
Contra Costa,843,25,13,0,4/27/20
Contra Costa,866,25,23,0,4/28/20
Contra Costa,885,25,19,0,4/29/20
Contra Costa,900,27,15,2,4/30/20
Contra Costa,915,28,15,1,5/1/20
Contra Costa,929,28,14,0,5/2/20
Contra Costa,945,28,16,0,5/3/20
Contra Costa,949,28,4,0,5/4/20
Contra Costa,976,29,27,1,5/5/20
Contra Costa,990,29,14,0,5/6/20
Contra Costa,1005,29,15,0,5/7/20
Contra Costa,1024,29,19,0,5/8/20
Contra Costa,1039,32,15,3,5/9/20
Contra Costa,1046,31,7,-1,5/10/20
Contra Costa,1052,32,6,1,5/11/20
Contra Costa,1067,32,15,0,5/12/20
Contra Costa,1082,33,15,1,5/13/20
Contra Costa,1090,33,8,0,5/14/20
Contra Costa,1106,33,16,0,5/15/20
Contra Costa,1136,33,30,0,5/16/20
Contra Costa,1155,33,19,0,5/17/20
Contra Costa,1173,33,18,0,5/18/20
Contra Costa,1205,33,32,0,5/19/20
Contra Costa,1223,33,18,0,5/20/20
Contra Costa,1243,36,20,3,5/21/20
Contra Costa,1272,36,29,0,5/22/20
Contra Costa,1302,36,30,0,5/23/20
Contra Costa,1325,36,23,0,5/24/20
Contra Costa,1348,37,23,1,5/25/20
Contra Costa,1352,37,4,0,5/26/20
Contra Costa,1373,37,21,0,5/27/20
Contra Costa,1392,37,19,0,5/28/20
Contra Costa,1411,37,19,0,5/29/20
Contra Costa,1429,37,18,0,5/30/20
Contra Costa,1458,37,29,0,5/31/20
Contra Costa,1486,38,28,1,6/1/20
Contra Costa,1505,38,19,0,6/2/20
Contra Costa,1511,38,6,0,6/3/20
Contra Costa,1551,38,40,0,6/4/20
Contra Costa,1575,38,24,0,6/5/20
Contra Costa,1619,38,44,0,6/6/20
Contra Costa,1653,39,34,1,6/7/20
Contra Costa,1714,40,61,1,6/8/20
Contra Costa,1744,43,30,3,6/9/20
Contra Costa,1778,43,34,0,6/10/20
Contra Costa,1797,44,19,1,6/11/20
Contra Costa,1827,44,30,0,6/12/20
Contra Costa,1868,44,41,0,6/13/20
Contra Costa,1893,44,25,0,6/14/20
Contra Costa,1918,44,25,0,6/15/20
Contra Costa,1971,49,53,5,6/16/20
Contra Costa,2020,50,49,1,6/17/20
Contra Costa,2072,55,52,5,6/18/20
Contra Costa,2106,56,34,1,6/19/20
Contra Costa,2231,56,125,0,6/20/20
Contra Costa,2282,62,51,6,6/21/20
Contra Costa,2363,62,81,0,6/22/20
Contra Costa,2453,62,90,0,6/23/20
Contra Costa,2520,67,67,5,6/24/20
Contra Costa,2600,72,80,5,6/25/20
Contra Costa,2690,73,90,1,6/26/20
Contra Costa,2743,73,53,0,6/27/20
Contra Costa,2868,74,125,1,6/28/20
Contra Costa,3115,76,247,2,6/29/20
Contra Costa,3217,76,102,0,6/30/20
Contra Costa,3258,77,41,1,7/1/20
Contra Costa,3347,78,89,1,7/2/20
Contra Costa,3447,79,100,1,7/3/20
Contra Costa,3583,81,136,2,7/4/20
Contra Costa,3665,81,82,0,7/5/20
Contra Costa,3901,85,236,4,7/6/20
Contra Costa,4131,86,230,1,7/7/20
Contra Costa,4268,86,137,0,7/8/20
Contra Costa,4388,88,120,2,7/9/20
Contra Costa,4482,88,94,0,7/10/20
Contra Costa,4650,89,168,1,7/11/20
Contra Costa,4708,90,58,1,7/12/20
Contra Costa,4882,90,174,0,7/13/20
Contra Costa,5110,92,228,2,7/14/20
Contra Costa,5246,92,136,0,7/15/20
Contra Costa,5338,93,92,1,7/16/20
Contra Costa,5483,96,145,3,7/17/20
Contra Costa,5617,98,134,2,7/18/20
Contra Costa,5691,98,74,0,7/19/20
Contra Costa,5823,99,132,1,7/20/20
Contra Costa,6210,102,387,3,7/21/20
Contra Costa,6401,102,191,0,7/22/20
Contra Costa,6619,102,218,0,7/23/20
Contra Costa,6814,103,195,1,7/24/20
Contra Costa,6920,104,106,1,7/25/20
Contra Costa,7095,104,175,0,7/26/20
Contra Costa,7256,104,161,0,7/27/20
Contra Costa,7426,108,170,4,7/28/20
Contra Costa,7520,109,94,1,7/29/20
Contra Costa,7615,116,95,7,7/30/20
Contra Costa,7697,119,82,3,7/31/20
Contra Costa,7867,121,170,2,8/1/20
Del Norte,0,0,0,0,3/18/20
Del Norte,0,0,0,0,3/19/20
Del Norte,0,0,0,0,3/20/20
Del Norte,0,0,0,0,3/21/20
Del Norte,0,0,0,0,3/22/20
Del Norte,0,0,0,0,3/23/20
Del Norte,0,0,0,0,3/24/20
Del Norte,0,0,0,0,3/25/20
Del Norte,0,0,0,0,3/26/20
Del Norte,0,0,0,0,3/27/20
Del Norte,0,0,0,0,3/28/20
Del Norte,0,0,0,0,3/29/20
Del Norte,0,0,0,0,3/30/20
Del Norte,0,0,0,0,3/31/20
Del Norte,0,0,0,0,4/1/20
